login_id,user_id,occurred_at,device_id,ip_address,ip_country,ip_city,is_vpn,is_new_device,is_geo_jump,success,scenario_id,tags
login_003728,usr_000238,2026-01-01T02:04:16,dev_000388,1.24.156.151,TW,台中市,0,1,0,1,,
login_015846,usr_000989,2026-01-01T02:05:21,dev_001629,106.14.176.195,TW,台北市,0,1,0,1,,
login_016642,usr_001037,2026-01-01T02:10:48,dev_001713,210.185.39.4,TW,高雄市,0,1,0,1,,
login_003509,usr_000227,2026-01-01T02:11:37,dev_000366,44.221.141.41,US,Los Angeles,0,1,0,1,,
login_016613,usr_001037,2026-01-01T02:11:49,dev_001713,210.185.98.85,TW,高雄市,0,0,0,1,,
login_009423,usr_000584,2026-01-01T02:15:57,dev_000982,84.92.217.178,TW,新北市,0,1,0,1,,
login_011961,usr_000749,2026-01-01T02:17:39,dev_001246,71.207.63.82,AE,Dubai,0,1,0,1,,
login_001002,usr_000067,2026-01-01T02:18:13,dev_000110,199.117.116.221,TW,高雄市,0,1,0,1,,
login_004520,usr_000283,2026-01-01T02:24:10,dev_000467,122.186.152.120,SG,Singapore,0,1,0,1,,
login_013982,usr_000871,2026-01-01T02:24:46,dev_001447,63.195.68.188,TW,高雄市,0,1,0,1,,
login_015185,usr_000945,2026-01-01T02:25:02,dev_001568,196.118.139.231,TW,宜蘭縣,0,1,0,1,,
login_018582,usr_001166,2026-01-01T02:26:48,dev_001914,27.206.184.74,TW,新竹市,0,1,0,1,,
login_010827,usr_000671,2026-01-01T02:29:18,dev_001122,208.115.37.92,TW,高雄市,0,1,0,1,,
login_018906,usr_001183,2026-01-01T02:31:23,dev_001942,177.141.0.212,TW,新北市,0,1,0,1,,
login_001572,usr_000101,2026-01-01T02:33:37,dev_000165,166.133.76.99,TW,台北市,1,1,0,1,,
login_015672,usr_000977,2026-01-01T02:35:50,dev_001612,216.113.37.154,JP,Tokyo,0,1,0,1,,
login_018725,usr_001173,2026-01-01T02:39:18,dev_001925,142.152.154.117,TW,新北市,0,1,0,1,,
login_002028,usr_000129,2026-01-01T02:42:25,dev_000215,165.173.28.117,TW,新北市,1,1,0,1,,
login_005442,usr_000341,2026-01-01T02:43:12,dev_000571,148.117.131.94,TW,台南市,0,1,0,1,,
login_016471,usr_001029,2026-01-01T02:50:54,dev_001700,87.166.68.57,US,Los Angeles,0,1,0,1,,
login_007021,usr_000440,2026-01-01T02:52:00,dev_000731,164.181.178.64,TW,宜蘭縣,0,1,0,1,,
login_006597,usr_000416,2026-01-01T02:53:50,dev_000689,80.11.29.39,TW,新北市,0,1,0,1,,
login_010812,usr_000670,2026-01-01T02:57:25,dev_001121,129.63.77.124,TW,台中市,0,1,0,1,,
login_015403,usr_000956,2026-01-01T03:02:08,dev_001586,143.57.79.35,TW,台中市,0,1,0,1,,
login_011203,usr_000697,2026-01-01T03:08:12,dev_001165,91.54.142.237,GB,London,0,1,0,1,,
login_016381,usr_001023,2026-01-01T03:09:01,dev_001689,113.35.164.106,TW,新北市,0,1,0,1,,
login_000602,usr_000044,2026-01-01T03:15:46,dev_000069,76.116.70.200,TW,宜蘭縣,0,1,0,1,,
login_013000,usr_000814,2026-01-01T03:17:51,dev_001349,128.243.38.7,TW,高雄市,0,1,0,1,,
login_012110,usr_000757,2026-01-01T03:19:44,dev_001260,219.215.59.83,TW,新北市,0,1,0,1,,
login_018079,usr_001137,2026-01-01T03:20:19,dev_001862,185.136.99.23,TW,新北市,0,1,0,1,,
login_008594,usr_000539,2026-01-01T03:21:14,dev_000904,143.225.175.57,TW,台中市,0,1,0,1,,
login_008537,usr_000535,2026-01-01T03:27:46,dev_000897,99.216.137.50,TW,宜蘭縣,0,1,0,1,,
login_001581,usr_000101,2026-01-01T03:29:42,dev_000165,135.19.6.34,TW,桃園市,0,0,1,1,,
login_005983,usr_000378,2026-01-01T03:31:16,dev_000631,130.46.169.230,TW,新竹市,0,1,0,1,,
login_004045,usr_000256,2026-01-01T03:37:52,dev_000418,122.67.226.198,TW,台中市,0,1,0,1,,
login_004252,usr_000268,2026-01-01T03:38:18,dev_000442,35.175.109.52,TW,台中市,0,1,0,1,,
login_010916,usr_000676,2026-01-01T03:40:29,dev_001132,126.154.220.207,TW,桃園市,0,1,0,1,,
login_005054,usr_000317,2026-01-01T03:41:20,dev_000525,155.60.78.17,TW,新北市,0,1,0,1,,
login_018495,usr_001162,2026-01-01T03:41:43,dev_001907,66.212.108.133,JP,Tokyo,0,1,0,1,,
login_004958,usr_000310,2026-01-01T03:45:33,dev_000512,166.41.254.86,TW,宜蘭縣,0,1,0,1,,
login_011534,usr_000719,2026-01-01T03:46:16,dev_001199,26.70.147.43,TW,新竹市,0,1,0,1,,
login_002787,usr_000183,2026-01-01T03:46:45,dev_000296,3.50.179.169,TW,台北市,0,1,0,1,,
login_007450,usr_000467,2026-01-01T03:47:41,dev_000781,147.131.29.210,SG,Singapore,1,1,0,1,,
login_010666,usr_000662,2026-01-01T03:49:21,dev_001109,114.119.9.16,SG,Singapore,0,1,0,1,,
login_012310,usr_000771,2026-01-01T03:51:54,dev_001280,210.32.8.113,TW,新北市,0,1,0,1,,
login_001181,usr_000080,2026-01-01T03:52:34,dev_000128,204.58.228.238,TW,高雄市,0,1,0,1,,
login_006994,usr_000439,2026-01-01T03:53:39,dev_000730,98.199.25.41,TW,高雄市,0,1,0,1,,
login_013163,usr_000824,2026-01-01T03:56:07,dev_001368,15.13.73.67,TW,新竹市,0,1,0,1,,
login_000591,usr_000042,2026-01-01T03:58:07,dev_000067,63.156.56.120,TW,宜蘭縣,0,1,0,1,,
login_017561,usr_001103,2026-01-01T04:04:54,dev_001810,132.37.36.82,TW,桃園市,0,1,0,1,,
login_009710,usr_000598,2026-01-01T04:06:51,dev_001007,101.99.132.91,TW,新竹市,0,1,0,1,,
login_001220,usr_000081,2026-01-01T04:08:35,dev_000129,8.93.240.56,JP,Tokyo,0,1,0,1,,
login_018711,usr_001172,2026-01-01T04:11:32,dev_001924,55.40.71.27,TW,新北市,0,1,0,1,,
login_000435,usr_000031,2026-01-01T04:12:03,dev_000049,107.31.175.193,TW,桃園市,0,1,0,1,,
login_012744,usr_000800,2026-01-01T04:12:30,dev_001328,80.88.156.175,TW,高雄市,0,1,0,1,,
login_007208,usr_000452,2026-01-01T04:15:00,dev_000751,91.6.69.90,US,Los Angeles,0,1,0,1,,
login_006085,usr_000386,2026-01-01T04:17:27,dev_000642,137.45.218.236,TW,高雄市,0,1,0,1,,
login_000370,usr_000027,2026-01-01T04:20:57,dev_000043,103.124.226.83,TW,新北市,0,1,0,1,,
login_017574,usr_001104,2026-01-01T04:21:17,dev_001812,218.233.199.61,AE,Dubai,1,1,0,1,,
login_010645,usr_000661,2026-01-01T04:23:34,dev_001106,200.82.169.25,HK,Hong Kong,1,1,0,1,,
login_013999,usr_000871,2026-01-01T04:24:38,dev_001447,63.195.9.179,TW,高雄市,0,0,0,1,,
login_007190,usr_000452,2026-01-01T04:26:09,dev_000753,114.26.145.38,HK,Hong Kong,1,1,1,1,,
login_014713,usr_000919,2026-01-01T04:26:36,dev_001521,143.6.123.110,TW,宜蘭縣,0,1,0,1,,
login_003314,usr_000219,2026-01-01T04:27:07,dev_000348,55.31.196.194,GB,London,1,1,0,1,,
login_002598,usr_000170,2026-01-01T04:29:52,dev_000275,54.73.3.200,TW,台中市,0,1,0,1,,
login_004441,usr_000278,2026-01-01T04:31:08,dev_000459,125.57.1.144,TW,高雄市,0,1,0,1,,
login_012314,usr_000772,2026-01-01T04:38:41,dev_001282,92.125.188.196,TW,台南市,0,1,0,1,,
login_011021,usr_000682,2026-01-01T04:38:47,dev_001142,137.227.174.57,TW,台中市,0,1,0,1,,
login_015298,usr_000953,2026-01-01T04:39:30,dev_001581,223.160.4.62,TW,台中市,0,1,0,1,,
login_014120,usr_000879,2026-01-01T04:39:34,dev_001461,80.96.107.252,TW,宜蘭縣,0,1,0,1,,
login_008741,usr_000546,2026-01-01T04:44:01,dev_000919,155.67.95.122,TW,新北市,0,1,0,1,,
login_004516,usr_000283,2026-01-01T04:48:19,dev_000468,122.186.4.29,SG,Singapore,0,0,0,1,,
login_012293,usr_000770,2026-01-01T04:49:27,dev_001279,125.221.220.110,SG,Singapore,0,1,0,1,,
login_015068,usr_000940,2026-01-01T04:50:47,dev_001554,134.155.48.27,TW,台中市,0,1,0,1,,
login_011148,usr_000692,2026-01-01T04:57:01,dev_001158,74.252.59.173,TW,新北市,0,1,0,1,,
login_014906,usr_000931,2026-01-01T04:57:53,dev_001543,193.57.124.220,TW,宜蘭縣,0,1,0,1,,
login_002676,usr_000176,2026-01-01T07:02:15,dev_000282,45.221.24.3,JP,Tokyo,1,1,0,1,,
login_012998,usr_000814,2026-01-01T07:02:24,dev_001349,128.243.130.119,TW,高雄市,0,0,0,1,,
login_003911,usr_000250,2026-01-01T07:03:42,dev_000407,85.121.245.169,TW,高雄市,0,1,0,1,,
login_002747,usr_000181,2026-01-01T07:04:29,dev_000293,109.193.170.17,TW,宜蘭縣,0,1,1,1,,
login_017665,usr_001111,2026-01-01T07:07:43,dev_001821,208.254.150.110,TW,新竹市,0,1,0,1,,
login_013528,usr_000849,2026-01-01T07:19:50,dev_001410,152.55.176.250,TW,高雄市,0,1,0,1,,
login_005249,usr_000329,2026-01-01T07:19:59,dev_000548,199.89.130.90,TW,高雄市,0,1,0,1,,
login_008638,usr_000541,2026-01-01T07:21:41,dev_000906,192.139.3.174,TW,桃園市,0,1,0,1,,
login_003416,usr_000221,2026-01-01T07:22:52,dev_000354,164.201.41.33,TW,台南市,0,1,0,1,,
login_018383,usr_001155,2026-01-01T07:26:04,dev_001896,72.103.73.116,TW,台南市,0,1,0,1,,
login_004111,usr_000261,2026-01-01T07:26:28,dev_000427,92.153.225.53,TW,台南市,0,1,0,1,,
login_002838,usr_000186,2026-01-01T07:33:13,dev_000301,166.55.34.106,TW,台南市,0,1,0,1,,
login_003730,usr_000238,2026-01-01T07:33:53,dev_000388,1.24.109.160,TW,台中市,0,0,0,1,,
login_012094,usr_000756,2026-01-01T07:41:01,dev_001259,207.53.134.4,TW,高雄市,0,1,0,1,,
login_000372,usr_000027,2026-01-01T07:47:56,dev_000041,55.183.252.30,GB,London,1,1,1,1,,
login_012901,usr_000810,2026-01-01T07:50:12,dev_001344,31.199.70.131,TW,新北市,0,1,0,1,,
login_013138,usr_000823,2026-01-01T07:50:50,dev_001366,142.245.238.170,TW,台北市,0,1,0,1,,
login_005033,usr_000315,2026-01-01T07:51:39,dev_000522,140.89.218.139,TW,新北市,0,1,0,1,,
login_001174,usr_000079,2026-01-01T07:52:37,dev_000127,156.75.107.182,TW,新北市,0,1,0,1,,
login_001141,usr_000075,2026-01-01T07:55:06,dev_000122,33.105.116.118,TW,新竹市,0,1,0,1,,
login_016752,usr_001044,2026-01-01T07:58:18,dev_001723,17.78.115.191,TW,新北市,0,1,0,1,,
login_011075,usr_000685,2026-01-01T07:59:01,dev_001147,179.98.58.192,TW,高雄市,0,1,0,1,,
login_009054,usr_000559,2026-01-01T08:00:23,dev_000946,155.239.141.47,TW,台南市,0,1,0,1,,
login_009206,usr_000571,2026-01-01T08:05:53,dev_000964,109.56.84.116,TW,桃園市,0,1,0,1,,
login_000065,usr_000005,2026-01-01T08:09:16,dev_000009,172.191.243.14,TW,高雄市,0,1,0,1,,
login_008789,usr_000548,2026-01-01T08:10:59,dev_000922,162.42.21.69,AE,Dubai,0,1,0,1,,
login_003420,usr_000222,2026-01-01T08:12:06,dev_000355,116.139.190.230,TW,台中市,0,1,0,1,,
login_006915,usr_000435,2026-01-01T08:13:36,dev_000724,16.242.80.121,TW,台中市,0,1,0,1,,
login_018059,usr_001136,2026-01-01T08:16:24,dev_001861,195.249.67.150,TW,台南市,0,1,0,1,,
login_011333,usr_000705,2026-01-01T08:17:51,dev_001178,134.15.41.206,HK,Hong Kong,1,1,0,1,,
login_000738,usr_000054,2026-01-01T08:21:51,dev_000085,212.0.233.131,TW,台北市,0,1,0,1,,
login_001038,usr_000070,2026-01-01T08:23:25,dev_000115,217.187.152.196,TW,新北市,0,1,0,1,,
login_001048,usr_000070,2026-01-01T08:25:12,dev_000116,217.187.209.203,TW,新北市,0,1,0,1,,
login_003998,usr_000254,2026-01-01T08:43:57,dev_000415,175.15.228.234,TW,新竹市,0,1,0,1,,
login_010828,usr_000671,2026-01-01T08:46:55,dev_001122,208.115.156.174,TW,高雄市,0,0,0,1,,
login_010867,usr_000673,2026-01-01T08:50:48,dev_001125,222.27.9.73,TW,新竹市,0,1,0,1,,
login_003100,usr_000203,2026-01-01T08:51:30,dev_000326,55.244.222.8,TW,台中市,0,1,0,1,,
login_003976,usr_000254,2026-01-01T08:53:17,dev_000414,175.15.51.9,TW,新竹市,0,1,0,1,,
login_010257,usr_000635,2026-01-01T08:53:23,dev_001063,184.52.49.155,TW,新竹市,0,1,0,1,,
login_009779,usr_000603,2026-01-01T08:56:01,dev_001014,26.173.165.211,TW,台北市,0,1,0,1,,
login_010997,usr_000682,2026-01-01T08:56:52,dev_001143,137.227.191.200,TW,台中市,0,1,0,1,,
login_008773,usr_000547,2026-01-01T08:57:06,dev_000920,158.95.137.136,TW,高雄市,0,1,0,1,,
login_008732,usr_000546,2026-01-01T09:00:02,dev_000918,155.67.106.108,TW,新北市,0,1,0,1,,
login_014140,usr_000880,2026-01-01T09:00:03,dev_001462,161.7.15.48,TW,宜蘭縣,0,1,0,1,,
login_012066,usr_000754,2026-01-01T09:14:21,dev_001256,210.63.190.202,GB,London,0,1,0,1,,
login_013672,usr_000856,2026-01-01T09:21:58,dev_001423,111.252.7.85,TW,宜蘭縣,0,1,0,1,,
login_014701,usr_000919,2026-01-01T09:27:03,dev_001521,143.6.174.105,TW,宜蘭縣,0,0,0,1,,
login_007768,usr_000485,2026-01-01T09:27:13,dev_000812,42.217.99.105,TW,新北市,0,1,0,1,,
login_012181,usr_000761,2026-01-01T09:29:29,dev_001268,180.225.159.20,HK,Hong Kong,1,1,0,1,,
login_018074,usr_001137,2026-01-01T09:32:53,dev_001862,185.136.182.109,TW,新北市,0,0,0,1,,
login_008738,usr_000546,2026-01-01T09:35:26,dev_000918,155.67.170.183,TW,新北市,0,0,0,1,,
login_004856,usr_000304,2026-01-01T09:37:57,dev_000504,122.80.233.138,TW,新北市,0,1,0,1,,
login_002553,usr_000167,2026-01-01T09:41:07,dev_000271,69.203.247.130,TW,新北市,0,1,0,1,,
login_000715,usr_000052,2026-01-01T09:44:34,dev_000082,133.226.97.78,TW,台北市,0,1,0,1,,
login_012519,usr_000782,2026-01-01T09:49:12,dev_001299,125.53.134.250,TW,宜蘭縣,0,1,0,1,,
login_008052,usr_000506,2026-01-01T09:50:33,dev_000845,25.39.109.245,TW,桃園市,0,1,0,1,,
login_004797,usr_000300,2026-01-01T09:58:26,dev_000498,43.3.192.72,TW,宜蘭縣,0,1,0,1,,
login_005301,usr_000333,2026-01-01T09:59:35,dev_000555,178.226.197.24,TW,台南市,0,1,0,1,,
login_000996,usr_000066,2026-01-01T10:00:20,dev_000109,61.195.22.72,AE,Dubai,0,1,0,1,,
login_011329,usr_000705,2026-01-01T10:05:34,dev_001178,8.206.69.235,GB,London,0,0,1,1,,
login_018721,usr_001173,2026-01-01T10:06:41,dev_001925,142.152.180.78,TW,新北市,0,0,0,1,,
login_017529,usr_001100,2026-01-01T10:07:10,dev_001803,106.59.29.229,TW,台南市,0,1,0,1,,
login_013165,usr_000824,2026-01-01T10:07:50,dev_001368,15.13.228.209,TW,新竹市,0,0,0,1,,
login_012841,usr_000807,2026-01-01T10:09:44,dev_001336,114.200.150.134,TW,新北市,0,1,0,1,,
login_005450,usr_000341,2026-01-01T10:11:25,dev_000569,148.117.87.214,TW,台南市,0,1,0,1,,
login_009877,usr_000610,2026-01-01T10:15:02,dev_001024,68.89.32.194,TW,台南市,0,1,0,1,,
login_014011,usr_000872,2026-01-01T10:22:20,dev_001450,95.244.99.94,TW,新北市,0,1,0,1,,
login_004908,usr_000307,2026-01-01T10:22:41,dev_000507,65.50.83.189,TW,台北市,0,1,0,1,,
login_014300,usr_000890,2026-01-01T10:23:05,dev_001475,16.160.85.108,TW,桃園市,0,1,0,1,,
login_017453,usr_001095,2026-01-01T10:23:11,dev_001796,133.251.30.48,TW,高雄市,0,1,0,1,,
login_011665,usr_000730,2026-01-01T10:29:37,dev_001216,188.13.110.181,TW,新竹市,0,1,0,1,,
login_013078,usr_000818,2026-01-01T10:31:12,dev_001357,48.254.250.96,TW,桃園市,0,1,0,1,,
login_009444,usr_000585,2026-01-01T10:36:38,dev_000984,62.121.242.32,TW,台南市,0,0,0,1,,
login_005138,usr_000322,2026-01-01T10:38:27,dev_000535,193.60.133.191,TW,桃園市,0,1,0,1,,
login_013740,usr_000860,2026-01-01T10:41:23,dev_001428,177.134.25.209,TW,台北市,0,1,0,1,,
login_008056,usr_000506,2026-01-01T10:42:48,dev_000847,25.39.82.33,TW,桃園市,0,1,0,1,,
login_004299,usr_000269,2026-01-01T10:45:48,dev_000446,130.86.58.229,US,Los Angeles,0,1,0,1,,
login_013440,usr_000843,2026-01-01T10:53:08,dev_001401,141.214.237.182,TW,新北市,0,1,0,1,,
login_014215,usr_000883,2026-01-01T10:55:55,dev_001467,1.165.130.21,TW,新竹市,0,1,0,1,,
login_013832,usr_000863,2026-01-01T10:59:59,dev_001433,130.110.123.180,TW,宜蘭縣,0,1,0,1,,
login_017148,usr_001075,2026-01-01T11:00:37,dev_001762,131.12.82.52,TW,宜蘭縣,0,1,0,1,,
login_017499,usr_001098,2026-01-01T11:00:57,dev_001800,95.54.19.115,TW,宜蘭縣,0,1,0,1,,
login_003960,usr_000253,2026-01-01T11:03:37,dev_000411,150.214.214.80,TW,桃園市,1,1,0,1,,
login_003453,usr_000224,2026-01-01T11:10:47,dev_000359,24.127.212.247,TW,台中市,0,1,0,1,,
login_012960,usr_000812,2026-01-01T11:11:20,dev_001347,118.71.234.184,TW,新北市,0,1,0,1,,
login_000004,usr_000001,2026-01-01T11:12:11,dev_000001,142.5.6.212,TW,高雄市,0,1,0,1,,
login_011670,usr_000731,2026-01-01T11:14:31,dev_001217,21.125.192.142,TW,新北市,0,1,0,1,,
login_006940,usr_000436,2026-01-01T11:16:49,dev_000725,84.125.125.49,GB,London,1,1,0,1,,
login_014370,usr_000893,2026-01-01T11:17:30,dev_001480,188.198.5.89,TW,新竹市,1,1,0,1,,
login_001310,usr_000086,2026-01-01T11:22:18,dev_000141,16.126.236.27,US,Los Angeles,1,1,0,1,,
login_016230,usr_001015,2026-01-01T11:22:21,dev_001678,53.59.77.194,TW,新竹市,0,1,0,1,,
login_018774,usr_001176,2026-01-01T11:24:47,dev_001930,141.121.70.167,TW,新竹市,0,1,0,1,,
login_005703,usr_000357,2026-01-01T11:24:50,dev_000596,69.200.14.189,TW,台南市,0,1,0,1,,
login_015408,usr_000956,2026-01-01T11:24:51,dev_001585,143.57.78.244,TW,台中市,0,1,0,1,,
login_016598,usr_001036,2026-01-01T11:25:13,dev_001710,218.127.240.188,US,Los Angeles,0,1,0,1,,
login_010146,usr_000627,2026-01-01T11:26:47,dev_001052,176.234.178.153,TW,宜蘭縣,0,1,0,1,,
login_011253,usr_000699,2026-01-01T11:29:54,dev_001168,36.181.254.155,GB,London,0,1,0,1,,
login_001903,usr_000122,2026-01-01T11:30:02,dev_000200,89.65.108.1,TW,新北市,0,0,0,1,,
login_014812,usr_000926,2026-01-01T11:33:57,dev_001535,43.241.206.253,TW,新北市,0,1,0,1,,
login_002943,usr_000194,2026-01-01T11:34:34,dev_000313,113.111.13.51,TW,新北市,0,1,0,1,,
login_010561,usr_000656,2026-01-01T11:36:38,dev_001097,188.220.70.217,TW,宜蘭縣,0,1,0,1,,
login_002326,usr_000149,2026-01-01T11:37:02,dev_000245,30.105.42.221,TW,新竹市,0,1,0,1,,
login_003008,usr_000197,2026-01-01T11:39:37,dev_000317,35.210.82.116,TW,台中市,0,1,0,1,,
login_003869,usr_000248,2026-01-01T11:40:54,dev_000403,134.214.94.157,TW,台中市,0,1,0,1,,
login_007679,usr_000480,2026-01-01T11:41:51,dev_000804,104.255.5.74,HK,Hong Kong,0,1,0,1,,
login_000067,usr_000005,2026-01-01T11:43:36,dev_000009,172.191.215.78,TW,高雄市,0,0,0,1,,
login_005898,usr_000373,2026-01-01T11:43:58,dev_000621,118.93.248.177,AE,Dubai,1,1,0,1,,
login_012927,usr_000811,2026-01-01T11:49:25,dev_001345,3.81.157.94,TW,宜蘭縣,0,1,0,1,,
login_008794,usr_000549,2026-01-01T11:49:28,dev_000925,13.39.79.149,TW,桃園市,0,1,0,1,,
login_007956,usr_000500,2026-01-01T11:51:31,dev_000833,32.238.19.16,TW,台南市,0,1,0,1,,
login_007423,usr_000465,2026-01-01T11:52:56,dev_000777,221.110.22.66,TW,桃園市,0,1,0,1,,
login_006340,usr_000400,2026-01-01T11:53:11,dev_000665,169.76.211.90,TW,桃園市,0,1,0,1,,
login_014798,usr_000926,2026-01-01T11:54:37,dev_001534,43.241.242.191,TW,新北市,0,1,0,1,,
login_010039,usr_000621,2026-01-01T11:55:49,dev_001043,112.181.250.138,TW,台北市,1,1,0,1,,
login_011465,usr_000713,2026-01-01T11:57:06,dev_001192,182.137.220.212,TW,宜蘭縣,0,1,0,1,,
login_005209,usr_000327,2026-01-01T11:57:38,dev_000544,201.82.154.79,TW,高雄市,0,1,0,1,,
login_008540,usr_000536,2026-01-01T11:58:20,dev_000898,192.23.204.209,TW,新竹市,0,1,0,1,,
login_001022,usr_000068,2026-01-01T11:59:06,dev_000111,149.186.125.223,TW,桃園市,0,1,0,1,,
login_007830,usr_000490,2026-01-01T12:02:13,dev_000818,149.29.1.103,TW,新北市,0,1,0,1,,
login_008203,usr_000512,2026-01-01T12:11:26,dev_000858,147.199.58.60,TW,高雄市,0,1,0,1,,
login_005432,usr_000341,2026-01-01T12:13:34,dev_000570,148.117.196.90,TW,台南市,0,1,0,1,,
login_007277,usr_000456,2026-01-01T12:14:07,dev_000760,44.189.101.253,TW,台北市,0,1,0,1,,
login_000633,usr_000046,2026-01-01T12:14:52,dev_000072,176.27.245.73,TW,宜蘭縣,0,1,0,1,,
login_013130,usr_000822,2026-01-01T12:17:11,dev_001365,61.252.195.209,TW,台北市,0,1,0,1,,
login_002245,usr_000146,2026-01-01T12:19:14,dev_000237,93.120.63.234,TW,台中市,0,0,0,1,,
login_003996,usr_000254,2026-01-01T12:19:57,dev_000415,218.241.23.156,SG,Singapore,1,0,1,1,,
login_001046,usr_000070,2026-01-01T12:20:02,dev_000113,217.187.255.137,TW,新北市,0,1,0,1,,
login_014164,usr_000882,2026-01-01T12:20:23,dev_001465,148.141.146.106,TW,新北市,0,1,0,1,,
login_015853,usr_000991,2026-01-01T12:21:15,dev_001632,207.116.115.217,TW,桃園市,0,1,0,1,,
login_007280,usr_000456,2026-01-01T12:24:03,dev_000761,44.189.160.141,TW,台北市,0,1,0,1,,
login_001879,usr_000121,2026-01-01T12:25:26,dev_000199,80.203.165.127,TW,台南市,0,1,0,1,,
login_007911,usr_000495,2026-01-01T12:26:40,dev_000827,33.72.142.124,GB,London,0,1,0,1,,
login_008240,usr_000514,2026-01-01T12:28:05,dev_000861,191.47.174.39,TW,新竹市,0,1,0,1,,
login_006528,usr_000412,2026-01-01T12:30:24,dev_000684,161.84.146.79,TW,台南市,0,1,0,1,,
login_007175,usr_000451,2026-01-01T12:36:30,dev_000749,100.32.163.4,TW,新竹市,0,1,0,1,,
login_017588,usr_001105,2026-01-01T12:37:52,dev_001813,194.80.81.18,TW,桃園市,0,1,0,1,,
login_012709,usr_000797,2026-01-01T12:39:01,dev_001325,205.150.165.37,TW,台中市,0,1,0,1,,
login_005041,usr_000316,2026-01-01T12:39:29,dev_000524,26.37.255.202,US,Los Angeles,1,1,0,1,,
login_011629,usr_000728,2026-01-01T12:44:02,dev_001210,23.120.179.107,TW,高雄市,0,1,0,1,,
